,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Avg Mileage
8915,Audi,S6,2016,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,3105,75300,22.5
8916,Audi,S6,2017,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,3105,74100,22.5
8917,Audi,S6,2017,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,3105,70900,22.5
8918,Volvo,S70,1998,regular unleaded,168,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2000,22.0
8919,Volvo,S70,1998,regular unleaded,168,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2000,22.0
8920,Volvo,S70,1998,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,2112,20.5
8921,Volvo,S70,1998,regular unleaded,236,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2232,20.0
8922,Volvo,S70,1999,regular unleaded,162,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2172,22.5
8923,Volvo,S70,1999,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,2286,21.5
8924,Volvo,S70,1999,regular unleaded,236,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2382,21.5
8925,Volvo,S70,1999,regular unleaded,190,5,AUTOMATIC,all wheel drive,4,Midsize,Sedan,870,2384,19.5
8926,Volvo,S70,2000,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,2430,20.5
8927,Volvo,S70,2000,regular unleaded,190,5,AUTOMATIC,all wheel drive,4,Midsize,Sedan,870,2637,19.5
8928,Volvo,S70,2000,regular unleaded,168,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2305,22.5
8929,Volvo,S70,2000,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,2500,20.5
8930,Volvo,S70,2000,regular unleaded,168,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2403,22.5
8931,Volvo,S70,2000,regular unleaded,236,5,MANUAL,front wheel drive,4,Midsize,Sedan,870,2608,21.5
8932,Audi,S7,2015,premium unleaded ,420,8,AUTOMATED_MANUAL,all wheel drive,4,Large,Sedan,3105,82500,22.0
8933,Audi,S7,2016,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,4,Large,Sedan,3105,82900,22.0
8934,Audi,S7,2017,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,4,Large,Sedan,3105,82900,22.0
8935,Audi,S7,2017,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,4,Large,Sedan,3105,79900,22.0
8936,Volvo,S80,2014,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,39900,24.5
8937,Volvo,S80,2014,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,870,43950,21.5
8938,Volvo,S80,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,870,45100,23.5
8939,Volvo,S80,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,870,43950,23.5
8940,Volvo,S80,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,41700,32.0
8941,Volvo,S80,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,40500,32.0
8942,Volvo,S80,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,48375,31.0
8943,Volvo,S80,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,870,43450,31.0
8944,Audi,S8,2015,premium unleaded ,520,8,AUTOMATIC,all wheel drive,4,Large,Sedan,3105,114900,22.0
8945,Audi,S8,2016,premium unleaded ,520,8,AUTOMATIC,all wheel drive,4,Large,Sedan,3105,114900,20.5
8946,Audi,S8,2016,premium unleaded ,605,8,AUTOMATIC,all wheel drive,4,Large,Sedan,3105,114900,20.0
8947,Audi,S8,2017,premium unleaded ,605,8,AUTOMATIC,all wheel drive,4,Large,Sedan,3105,115900,19.5
8948,Volvo,S90,1998,regular unleaded,181,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,870,2269,19.5
8949,Volvo,S90,2017,premium unleaded ,250,4,AUTOMATIC,front wheel drive,4,Large,Sedan,870,46950,28.5
8950,Volvo,S90,2017,premium unleaded ,316,4,AUTOMATIC,all wheel drive,4,Large,Sedan,870,52950,26.5
8951,Volvo,S90,2017,premium unleaded ,250,4,AUTOMATIC,front wheel drive,4,Large,Sedan,870,50450,28.5
8952,Volvo,S90,2017,premium unleaded ,316,4,AUTOMATIC,all wheel drive,4,Large,Sedan,870,56250,26.5
8953,GMC,Safari Cargo,2003,regular unleaded,190,6,AUTOMATIC,all wheel drive,3,Large,Cargo Minivan,549,24450,16.0
8954,GMC,Safari Cargo,2003,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Cargo Minivan,549,22050,18.0
8955,GMC,Safari Cargo,2004,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Cargo Minivan,549,22695,16.5
8956,GMC,Safari Cargo,2004,regular unleaded,190,6,AUTOMATIC,all wheel drive,3,Large,Cargo Minivan,549,25195,16.0
8957,GMC,Safari Cargo,2005,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Cargo Minivan,549,22930,17.5
8958,GMC,Safari Cargo,2005,regular unleaded,190,6,AUTOMATIC,all wheel drive,3,Large,Cargo Minivan,549,25430,16.0
8959,GMC,Safari,2003,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Passenger Minivan,549,23690,16.5
8960,GMC,Safari,2003,regular unleaded,190,6,AUTOMATIC,all wheel drive,3,Large,Passenger Minivan,549,25690,14.0
8961,GMC,Safari,2004,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Passenger Minivan,549,24195,16.5
8962,GMC,Safari,2004,regular unleaded,190,6,AUTOMATIC,all wheel drive,3,Large,Passenger Minivan,549,26195,14.0
8963,GMC,Safari,2005,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Passenger Minivan,549,24430,17.0
8964,GMC,Safari,2005,regular unleaded,190,6,AUTOMATIC,all wheel drive,3,Large,Passenger Minivan,549,26430,14.0
8965,Suzuki,Samurai,1993,regular unleaded,66,4,MANUAL,four wheel drive,2,Compact,Convertible SUV,481,2000,25.0
8966,Suzuki,Samurai,1993,regular unleaded,66,4,MANUAL,rear wheel drive,2,Compact,Convertible SUV,481,2000,25.0
8967,Suzuki,Samurai,1994,regular unleaded,66,4,MANUAL,four wheel drive,2,Compact,Convertible SUV,481,2000,25.0
8968,Suzuki,Samurai,1995,regular unleaded,66,4,MANUAL,four wheel drive,2,Compact,Convertible SUV,481,2000,25.0
8969,Hyundai,Santa Fe Sport,2015,regular unleaded,264,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,33000,21.0
8970,Hyundai,Santa Fe Sport,2015,regular unleaded,264,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,31250,23.0
8971,Hyundai,Santa Fe Sport,2015,regular unleaded,190,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,24950,23.5
8972,Hyundai,Santa Fe Sport,2015,regular unleaded,190,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,26700,22.0
8973,Hyundai,Santa Fe Sport,2015,regular unleaded,264,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,33000,21.0
8974,Hyundai,Santa Fe Sport,2015,regular unleaded,264,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,31250,23.0
8975,Hyundai,Santa Fe Sport,2016,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,33000,21.0
8976,Hyundai,Santa Fe Sport,2016,regular unleaded,190,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,24950,23.5
8977,Hyundai,Santa Fe Sport,2016,regular unleaded,190,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,26700,22.0
8978,Hyundai,Santa Fe Sport,2016,regular unleaded,265,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,31250,23.0
8979,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,33450,22.5
8980,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,31700,24.0
8981,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,38250,21.5
8982,Hyundai,Santa Fe Sport,2017,regular unleaded,190,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,25350,24.0
8983,Hyundai,Santa Fe Sport,2017,regular unleaded,190,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,27100,23.0
8984,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,36500,23.5
8985,Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,30150,21.5
8986,Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,36000,21.0
8987,Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,31900,21.0
8988,Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,34250,21.5
8989,Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,34250,21.5
8990,Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,36000,21.0
8991,Hyundai,Santa Fe,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,32150,21.0
8992,Hyundai,Santa Fe,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,30400,21.5
8993,Hyundai,Santa Fe,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,36250,21.0
8994,Hyundai,Santa Fe,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,34500,21.5
8995,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,36700,19.5
8996,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,38700,20.0
8997,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,40450,19.5
8998,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,34950,20.0
8999,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,41150,19.5
9000,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,30800,21.5
9001,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,1439,32550,21.0
9002,Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,1439,39400,20.0
9003,GMC,Savana Cargo,2014,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,29215,14.0
9004,GMC,Savana Cargo,2014,flex-fuel ,310,8,AUTOMATIC,all wheel drive,3,Midsize,Cargo Van,549,32760,15.0
9005,GMC,Savana Cargo,2014,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,549,33420,14.0
9006,GMC,Savana Cargo,2014,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,27710,16.5
9007,GMC,Savana Cargo,2014,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,32535,14.0
9008,GMC,Savana Cargo,2014,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,549,31075,14.0
9009,GMC,Savana Cargo,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,32875,14.0
9010,GMC,Savana Cargo,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,549,31415,14.0
9011,GMC,Savana Cargo,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,29555,14.0
9012,GMC,Savana Cargo,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,549,33760,14.0
9013,GMC,Savana Cargo,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,549,32455,13.5
9014,GMC,Savana Cargo,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,33915,13.5
9015,GMC,Savana Cargo,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,549,34800,13.5
9016,GMC,Savana Cargo,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,549,30595,13.5
9017,GMC,Savana,2014,flex-fuel ,310,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,30970,15.0
9018,GMC,Savana,2014,flex-fuel ,280,8,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,549,36030,14.0
9019,GMC,Savana,2014,flex-fuel ,280,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,31865,14.0
9020,GMC,Savana,2014,flex-fuel ,310,8,AUTOMATIC,all wheel drive,3,Midsize,Passenger Van,549,34525,15.0
9021,GMC,Savana,2014,flex-fuel ,280,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,34160,14.0
9022,GMC,Savana,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,549,36355,14.0
9023,GMC,Savana,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,34015,14.0
9024,GMC,Savana,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,35915,14.0
9025,GMC,Savana,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,549,36700,14.0
9026,GMC,Savana,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,32190,14.0
9027,GMC,Savana,2015,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,34485,14.0
9028,GMC,Savana,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,32990,13.5
9029,GMC,Savana,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,549,37155,13.5
9030,GMC,Savana,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,549,37500,13.5
9031,GMC,Savana,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,35285,13.5
9032,GMC,Savana,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,36715,13.5
9033,GMC,Savana,2016,flex-fuel ,285,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,549,34815,13.5
9034,Lexus,SC 300,1998,regular unleaded,225,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,454,3211,19.5
9035,Lexus,SC 300,1999,regular unleaded,225,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,454,3665,19.5
9036,Lexus,SC 300,2000,regular unleaded,225,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,454,4024,19.5
9037,Lexus,SC 400,1998,regular unleaded,290,8,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,454,3442,20.0
9038,Lexus,SC 400,1999,regular unleaded,290,8,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,454,4031,19.5
9039,Lexus,SC 400,2000,regular unleaded,290,8,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,454,4404,19.5
9040,Lexus,SC 430,2008,premium unleaded ,288,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,454,66355,19.5
9041,Lexus,SC 430,2009,premium unleaded ,288,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,454,66805,19.5
9042,Lexus,SC 430,2010,premium unleaded ,288,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,454,68405,19.5
9043,Hyundai,Scoupe,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,27.5
9044,Hyundai,Scoupe,1993,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,26.0
9045,Hyundai,Scoupe,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,27.5
9046,Hyundai,Scoupe,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,26.5
9047,Hyundai,Scoupe,1994,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,26.0
9048,Hyundai,Scoupe,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,26.5
9049,Hyundai,Scoupe,1995,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,26.5
9050,Hyundai,Scoupe,1995,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,28.5
9051,Hyundai,Scoupe,1995,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,1439,2000,28.5
9052,Chrysler,Sebring,2008,regular unleaded,235,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,32715,21.0
9053,Chrysler,Sebring,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,26600,25.5
9054,Chrysler,Sebring,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,24415,25.5
9055,Chrysler,Sebring,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,20865,25.5
9056,Chrysler,Sebring,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,19840,25.5
9057,Chrysler,Sebring,2008,regular unleaded,235,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,1013,28415,19.5
9058,Chrysler,Sebring,2008,flex-fuel ,186,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,29275,22.0
9059,Chrysler,Sebring,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,25920,25.5
9060,Chrysler,Sebring,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,20915,25.5
9061,Chrysler,Sebring,2009,flex-fuel ,186,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,30270,22.0
9062,Chrysler,Sebring,2009,regular unleaded,235,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,35125,21.5
9063,Chrysler,Sebring,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,20515,25.5
9064,Chrysler,Sebring,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,27790,24.5
9065,Chrysler,Sebring,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,21810,25.5
9066,Chrysler,Sebring,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,23040,25.5
9067,Chrysler,Sebring,2010,regular unleaded,235,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,32710,21.5
9068,Chrysler,Sebring,2010,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,22115,25.5
9069,Chrysler,Sebring,2010,flex-fuel ,186,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,29210,22.0
9070,Chrysler,Sebring,2010,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,Midsize,Convertible,1013,27850,24.5
9071,Chrysler,Sebring,2010,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,1013,20120,25.5
9072,Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,36300,21.5
9073,Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,26100,21.0
9074,Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,32300,21.0
9075,Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,39700,19.5
9076,Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,28300,21.0
9077,Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,28500,21.0
9078,Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,26400,21.0
9079,Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,39900,19.5
9080,Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,32700,21.0
9081,Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,36400,21.5
9082,Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,41900,19.5
9083,Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,28850,21.0
9084,Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,33600,21.0
9085,Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,36900,21.5
9086,Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,1720,26800,21.0
9087,Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,20720,34.5
9088,Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,17780,35.0
9089,Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,18350,34.5
9090,Nissan,Sentra,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,Midsize,Sedan,2009,16530,31.5
9091,Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,17380,34.5
9092,Nissan,Sentra,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,19960,34.5
9093,Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,22170,33.5
9094,Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,20410,33.5
9095,Nissan,Sentra,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,Midsize,Sedan,2009,16780,31.5
9096,Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,18550,33.5
9097,Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,18160,35.0
9098,Nissan,Sentra,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,17760,33.5
9099,Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,21500,33.0
9100,Nissan,Sentra,2017,premium unleaded ,188,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,21990,30.0
9101,Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,18790,33.0
9102,Nissan,Sentra,2017,regular unleaded,130,4,MANUAL,front wheel drive,4,Midsize,Sedan,2009,16990,31.0
9103,Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,19990,33.0
9104,Nissan,Sentra,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,2009,17990,33.0
9105,Nissan,Sentra,2017,premium unleaded ,188,4,MANUAL,front wheel drive,4,Midsize,Sedan,2009,21990,29.0
9106,Kia,Sephia,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,Compact,Sedan,1720,2000,24.5
9107,Kia,Sephia,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,Compact,Sedan,1720,2000,24.5
9108,Kia,Sephia,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,Compact,Sedan,1720,2000,23.0
9109,Kia,Sephia,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,Compact,Sedan,1720,2000,23.0
9110,Kia,Sephia,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,Compact,Sedan,1720,10845,25.0
9111,Kia,Sephia,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,Compact,Sedan,1720,12445,25.0
9112,Kia,Sephia,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,1720,11820,23.5
9113,Kia,Sephia,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,1720,13420,23.5
9114,Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,2031,64320,15.0
9115,Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,2031,47620,15.0
9116,Toyota,Sequoia,2015,flex-fuel ,381,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,2031,56580,15.0
9117,Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,2031,61095,15.0
9118,Toyota,Sequoia,2015,flex-fuel ,381,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,2031,47620,15.0
9119,Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,2031,53355,15.0
9120,Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,2031,56580,15.0
9121,Toyota,Sequoia,2015,flex-fuel ,381,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,2031,64320,15.0
9122,Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,2031,44395,15.0
9123,Toyota,Sequoia,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,2031,61855,15.0
